id;titulo;data_de_abertura;status;data_de_fechamento;requerente_id;categoria;localizacao;descricao;atribuido_grupo_tecnico;cidade;responsavel_id;qtd_monitor;cidade_normalizada;cidade_ibge;codigo_ibge
49800;Rede, [TERMO_INTERNO] e Internet: [NOME_REMOVIDO] AD;02-10-2025 12:44;Fechado;02-10-2025 13:17;USER_d74ddc01;REDE E INTERNET;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] atendimento ao [LOGIN_REMOVIDO]?

2) SELECIONE: : [NOME_REMOVIDO] AD
 

INFORMAÇÕES OBRIGATÓRIAS:

3) QUANTIDADE DE [NOME_REMOVIDO]: : Dois
 

INFORMAÇÕES OBRIGATÓRIAS [NOME_REMOVIDO]:

4) [NOME_REMOVIDO] 1º MICROCOMPUTADOR: : 043342
5) [NOME_REMOVIDO] 2º MICROCOMPUTADOR: : 042858
6) INFORMAÇÕES ADICIONAIS: : 
Olá, 

Solicito a remoção das máquinas de monitoramento de tombo 043342 e 042858 para poderem ser recolocadas no domínio. 

Atenciosamente,
DTI-Bancada.

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE INFRA;Natal;USER_ed78a147;0;natal;Natal;2408102
49793;[NOME_REMOVIDO]: Acesso ou [NOME_REMOVIDO] permissão a Drive;02-10-2025 12:38;Fechado;02-10-2025 12:44;USER_abe0955d;DRIVES COMPARTILHADOS;SEDE ADMINISTRATIVA II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO I(PP) > [NOME_REMOVIDO] PMJ´s da execução penal (66ª, 77ª)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Acesso ou [NOME_REMOVIDO] permissão a Drive
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO] OU REMOÇÃO? : Acesso
4) LOGIN(S) DO(S) USUÁRIO(S) A SER(EM) ADICIONADO(S) OU REMOVIDO(S): : ione.cavalcante 
5) DRIVE(S) COMPARTILHADO(S) AO(S) [NOME_REMOVIDO]/REMOÇÃO: : 77A_PMJ_NATAL
6) [NOME_REMOVIDO]? : Sim
 

INFORMAÇÕES ADICIONAIS ([NOME_REMOVIDO]):

7) [NOME_REMOVIDO] DE LOTAÇÃO? : Não
 

ANEXO:

8) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
49781;[LOGIN_REMOVIDO] rede institucional: [NOME_REMOVIDO]/Orientação;02-10-2025 12:22;Fechado;07-10-2025 08:36;USER_5bb6cbf5;USUÁRIO DE REDE;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs da Família (7º,11º,50º,52º,53º,73º,74º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO]/Orientação
 

INFORMAÇÕES OBRIGATÓRIAS

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
Cumprindo determinação da [NOME_REMOVIDO], 11ª [NOME_REMOVIDO], solicito o acesso ao editor de textos do e-MP para o e-mail: [EMAIL_REMOVIDO], criado nesta data.

Tal solicitação se faz necessária para que o MP Residente lotado na 11ªPmJ possa inserir as minutas de manifestações ministeriais no sistema. 

 

[NOME_REMOVIDO]

5) [NOME_REMOVIDO] : [NOME_REMOVIDO]";SUPORTE SISTEMAS;Natal;USER_ed78a147;0;natal;Natal;2408102
49778;Suporte em eventos: [NOME_REMOVIDO] suporte em evento;02-10-2025 12:20;Fechado;09-10-2025 10:12;USER_0c66a9e0;SUPORTE EM EVENTOS;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > Secretaria especial do CPJ
 

INFORMAÇÕES OBRIGATÓRIAS:

2) SOLICITANTE: : [NOME_REMOVIDO]
3) [NOME_REMOVIDO]: : 10ª [NOME_REMOVIDO]
4) DATA E [NOME_REMOVIDO]: : 09-10-2025 14:00
5) DATA E [NOME_REMOVIDO]: : 09-10-2025 15:00
6) [NOME_REMOVIDO]: : [NOME_REMOVIDO] [TERMO_INTERNO]
7) [NOME_REMOVIDO] O EVENTO: : 
No dia 09/10/2025 teremos sessão do [NOME_REMOVIDO] começando às 14 horas. [NOME_REMOVIDO] técnico de som, mais especificamente, fazer os testes de som de costume e para ficar no plenário durante as sessões.

 

ANEXO:

8) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
49756;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [TERMO_INTERNO];02-10-2025 11:43;Fechado;02-10-2025 11:48;USER_a473ed18;REDE E INTERNET;CAICÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Caicó > 2ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [TERMO_INTERNO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) PESSOA SOLICITANTE: : [NOME_REMOVIDO] DE [NOME_REMOVIDO]
4) E-MAIL: : [EMAIL_REMOVIDO]
5) DESCRIÇÃO : 
Solicito que seja liberado acesso à [TERMO_INTERNO] para o estagiário [NOME_REMOVIDO], matrícula nº 2053500/1, lotado na 2ª [NOME_REMOVIDO], em virtude de solicitação do referido para exercer as funções em regime híbrido.

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Caicó;USER_6fed7464;0;caico;Caicó;2402006
49744;[NOME_REMOVIDO]: [NOME_REMOVIDO]/Orientação;02-10-2025 11:16;Fechado;02-10-2025 12:22;USER_b9ba8cb4;DRIVES COMPARTILHADOS;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Administração > Setor sociojurídico
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO]/Orientação
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
Bom dia!

Solicito a vinda de um técnico no setor,  para verificar problema de acesso aos arquivos.

Grata desde ja.

 

ANEXO:

5) : Nenhum documento anexado";SUPORTE N2;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
49739;Suporte à estação de trabalho: Instalação/[NOME_REMOVIDO] software ou sistema;02-10-2025 11:07;Fechado;02-10-2025 11:16;USER_a473ed18;SUPORTE À ESTAÇÃO;CAICÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Caicó > 2ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Instalação/[NOME_REMOVIDO] software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO] ([NOME_REMOVIDO])
4) SOFTWARE/SISTEMA A SER INSTALADO: : [NOME_REMOVIDO]-Mp atualizado
5) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : 050002 e 050029
6) INFORMAÇÕES ADICIONAIS : 
Solicito auxílio para fazer a instalação do assinador e-mp atualizado em duas estações de trabalho, com tombos nº 05002 e 050029. Se necessário, entrar em contato com o assessor Rodrigo [TELEFONE_REMOVIDO], em virtude de estar em audiências. 

[NOME_REMOVIDO]

2º [NOME_REMOVIDO]";SUPORTE N1;Caicó;USER_6fed7464;0;caico;Caicó;2402006
49681;[NOME_REMOVIDO] execução de aplicativo;02-10-2025 09:36;Fechado;02-10-2025 09:40;USER_1aa95bf2;APLICATIVOS;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > [NOME_REMOVIDO] PMJ's do idoso e das minorias (9ª, 26ª, 42ª)
 

INFORMAÇÕES OBRIGATÓRIAS:

2) [NOME_REMOVIDO] SOLICITANTE: : [NOME_REMOVIDO]
3) [NOME_REMOVIDO] : [TERMO_INTERNO]
4) VERSÃO: : nova versão
5) FINALIDADE: : 
Bom dia!

[NOME_REMOVIDO] solicitar a liberação do acesso ao [TERMO_INTERNO] para a minha residente.

Segue os dados dela:

Nome: [NOME_REMOVIDO] [TERMO_INTERNO]: 205.206-7
CARGO/Função: MP [NOME_REMOVIDO] 
LOTAÇÃO: SEC DE [NOME_REMOVIDO] DEFICIÊNCIA E [NOME_REMOVIDO] 
9,26 e 42 [NOME_REMOVIDO]
E-mail: [EMAIL_REMOVIDO]

 

Grata,

[NOME_REMOVIDO] [TERMO_INTERNO] 200.194-2";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
49674;[NOME_REMOVIDO] equipamento: Outros periféricos;02-10-2025 09:21;Fechado;10-10-2025 14:55;USER_a3a251cc;SOLICITAÇÃO DE EQUIPAMENTO;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > [NOME_REMOVIDO] PMJ's com atuação perante a UJUDOCRIM (4ª, 14ª E 27ª)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Outros periféricos
3) [NOME_REMOVIDO]: : Mouse
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
6) [NOME_REMOVIDO]? : Servidor
7) QUANTIDADE DE [NOME_REMOVIDO]: : 1
8) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 046899
9) MOTIVAÇÃO: : 
o mouse atual não está funcionando.

 

ANEXO:

10) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
49672;Suporte em eventos: [NOME_REMOVIDO] suporte em evento;02-10-2025 09:20;Fechado;02-10-2025 09:22;USER_e8260245;SUPORTE EM EVENTOS;SEDE CENTRAL IV;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - [TERMO_INTERNO]s > [TERMO_INTERNO] Patrimônio público
 

INFORMAÇÕES OBRIGATÓRIAS:

2) SOLICITANTE: : [NOME_REMOVIDO]
3) [NOME_REMOVIDO]: : Reunião com a [NOME_REMOVIDO], [NOME_REMOVIDO]
4) DATA E [NOME_REMOVIDO]: : 02-10-2025 10:00
5) DATA E [NOME_REMOVIDO]: : 02-10-2025 12:19
6) [NOME_REMOVIDO]: : [NOME_REMOVIDO] [TERMO_INTERNO]s
7) [NOME_REMOVIDO] O EVENTO: : 
[NOME_REMOVIDO] equipamentos e acesso aos sistemas. 

 

ANEXO:

8) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
49652;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [TERMO_INTERNO];02-10-2025 09:07;Fechado;02-10-2025 09:15;USER_b09e4df5;REDE E INTERNET;JOÃO CÂMARA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > 1ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [TERMO_INTERNO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [LOGIN_REMOVIDO] [LOGIN_REMOVIDO] [NOME_REMOVIDO] [TERMO_INTERNO]: : [NOME_REMOVIDO]
4) MOTIVAÇÃO: : Usuária informa que não está conseguindo acessar a [TERMO_INTERNO]. Foi solicitado o reset da sua senha [SENHA_REMOVIDA] e-mail, a mesma colocou a senha [SENHA_REMOVIDA] 5szy0Ijkr5RA e o e-mail não solicitou a troca dessa senha[SENHA_REMOVIDA] E a senha [SENHA_REMOVIDA] [TERMO_INTERNO] não entra. A mesma está na promotoria de justiça para o problema ser normalizado.
5) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

ANEXO:

6) : Documento anexado";SUPORTE N1;João Câmara;USER_c3d41bf5;0;joao camara;João Câmara;2405801
49638;E-mail Institucional: [NOME_REMOVIDO] informação/orientação;02-10-2025 08:56;Fechado;08-10-2025 08:16;USER_4c45ad11;SISTEMAS;JARDIM DO SERIDÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] informação/orientação
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
Se há possibilidade de vinculação do e-mail do residente ([EMAIL_REMOVIDO]) à conta do e-mp, a fim de possibilitar a inclusão de minutas diretamente no editor de textos, o que não é possível atualmente, conforme print ANEXO.

 

ANEXO:

5) : Documento anexado";SUPORTE SISTEMAS;Jardim do Seridó;USER_ed78a147;0;jardim do serido;Jardim do Seridó;2405702
49630;[LOGIN_REMOVIDO] rede institucional: Problema - [NOME_REMOVIDO] senha;02-10-2025 08:44;Fechado;02-10-2025 08:49;USER_c1a70bfe;USUÁRIO DE REDE;EXTREMOZ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Extremoz
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Problema - [NOME_REMOVIDO] senha
 

[SENHA_REMOVIDA]

3) [LOGIN_REMOVIDO] USUÁRIO: : rubiana.pereira
4) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
5) MOTIVAÇÃO: : 
A usuária não consegue fazer [LOGIN_REMOVIDO] computador, apesar de colocar a senha [SENHA_REMOVIDA]

 

[NOME_REMOVIDO]

6) [NOME_REMOVIDO] : [NOME_REMOVIDO]";SUPORTE N1;Extremoz;USER_c3d41bf5;0;extremoz;Extremoz;2403608
49628;Sistemas: Sistema de Processos;02-10-2025 08:42;Fechado;22-10-2025 08:57;USER_a38a6d0f;SISTEMAS;CANGUARETAMA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Canguaretama
2) CARGO: : [NOME_REMOVIDO] II
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : [NOME_REMOVIDO] sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA : 
SOLICITO apoio para baixar mídias dos ANEXOs do e-MP referentes ao [NOME_REMOVIDO] tutela de interesses individuais indisponíveis 33.23.2616.0000186/2024-30 .

 

Desde ontem está dando erro e não conseguimos baixar.

 

 

Att,

 

[NOME_REMOVIDO] DE SECRETARIA

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE SISTEMAS;Canguaretama;USER_af9ff9d4;0;canguaretama;Canguaretama;2402204
49625;Sistemas: Portal;02-10-2025 08:38;Fechado;04-11-2025 07:24;USER_81bf0a45;SISTEMAS;SEDE CENTRAL I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] > Núcleo recursal de controle de constitucionalidade
2) CARGO: : [NOME_REMOVIDO]
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : Portal
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : [NOME_REMOVIDO] sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA: : 
Meu arquivo do google drive fica travando quando eu faço alguma alteração.

Quando abro o arquivo em outra máquina não apresenta esse problema.

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
49615;E-mail Institucional: [NOME_REMOVIDO] conta de e-mail para residente/ unidade;02-10-2025 08:32;Fechado;02-10-2025 11:43;USER_5bb6cbf5;DINFRA > E-MAIL INSTITUICIONAL;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs da Família (7º,11º,50º,52º,53º,73º,74º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] conta de e-mail para residente/ unidade
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO]? : Natal - [NOME_REMOVIDO] PMJs > 11º [NOME_REMOVIDO] - Natal
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

ANEXO:

5) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
49614;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [TERMO_INTERNO];02-10-2025 08:31;Fechado;02-10-2025 09:03;USER_b09e4df5;REDE E INTERNET;JOÃO CÂMARA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > 1ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [TERMO_INTERNO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [LOGIN_REMOVIDO] [LOGIN_REMOVIDO] [NOME_REMOVIDO] [TERMO_INTERNO]: : [NOME_REMOVIDO]
4) MOTIVAÇÃO: : Usuária informa que não está conseguindo acessar a [TERMO_INTERNO]. Aparece uma mensagem: ocorreu um erro inesperado, contacto um administrador.
5) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;João Câmara;USER_c3d41bf5;0;joao camara;João Câmara;2405801
49599;[LOGIN_REMOVIDO] rede institucional: [NOME_REMOVIDO] novo usuário;02-10-2025 07:44;Fechado;02-10-2025 08:03;USER_5b47653c;USUÁRIO DE REDE;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] atendimento ao [LOGIN_REMOVIDO]?

2) SELECIONE: : [NOME_REMOVIDO] novo [LOGIN_REMOVIDO] DE [LOGIN_REMOVIDO]:

3) QUANTIDADE DE [LOGIN_REMOVIDO] [NOME_REMOVIDO]: : Um
 

INFORMAÇÕES OBRIGATÓRIAS DO 1º [LOGIN_REMOVIDO]) [NOME_REMOVIDO]: : monitoramento.adm
5) CPF: : 0
6) MATRÍCULA: : 0
7) CARGO/FUNÇÃO: : Adm (Monitoramento)
8) JÁ TRABALHOU NA INSTITUIÇÃO? : Sim
9) LOTAÇÃO (CASO JÁ TENHA LOTAÇÃO DEFINIDA): : [NOME_REMOVIDO] [TERMO_INTERNO]
 

INFORMAÇÕES ADICIONAIS DO 1º [LOGIN_REMOVIDO]) SE ESTAGIÁRIO, TERCEIRIZADO OU VOLUNTÁRIO, [NOME_REMOVIDO] CONTRATO: : 02-10-2025 
11) SE ESTAGIÁRIO, TERCEIRIZADO OU VOLUNTÁRIO, [NOME_REMOVIDO] CONTRATO: : 02-10-2050 
12) [NOME_REMOVIDO], SUGIRA [LOGIN_REMOVIDO] ACESSO, [NOME_REMOVIDO] 'NOME.SOBRENOME': : monitoramento.adm
13) SE TERCEIRIZADO, [NOME_REMOVIDO]: : monitoramento
 

[NOME_REMOVIDO]

14) [NOME_REMOVIDO] : [NOME_REMOVIDO]-[NOME_REMOVIDO] departamento de engenharia.";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
49579;Suporte à estação de trabalho: Problema - Computador;01-10-2025 17:08;Fechado;02-10-2025 09:00;USER_0e6e381e;SUPORTE À ESTAÇÃO;CAMPO GRANDE;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Computador
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : tombo 049986
5) DESCRIÇÃO DO PROBLEMA: : 
Boa tarde. Quando tento converter algum arquivo em PDF o computador trava e preciso reiniciar.

6) INFORMAÇÕES ADICIONAIS : 
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Campo Grande;USER_6fed7464;0;campo grande;Campo Grande;2401305
49554;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso à [NOME_REMOVIDO]-Fi;01-10-2025 15:21;Fechado;01-10-2025 15:30;USER_7305064c;REDE E INTERNET;CURRAIS NOVOS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > 2ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso à [NOME_REMOVIDO]-Fi
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [LOGIN_REMOVIDO] USUÁRIO: : fladja.souza
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) NOME (SSID) DA REDE WI-FI: : AP_137
 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Currais Novos;USER_6fed7464;0;currais novos;Currais Novos;2403103
49538;[NOME_REMOVIDO] serviços de impressão: Compartilhar impressora por rede/USB;01-10-2025 14:39;Fechado;04-11-2025 07:26;USER_9ef50817;GAU > IMPRESSORA E SERVIÇÕES DE IMPRESSÃO;PAU DOS FERROS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : [NOME_REMOVIDO] > Secretaria administrativa 1-3
 

[NOME_REMOVIDO] [NOME_REMOVIDO]:

2) SELECIONE: : Compartilhar impressora por rede/USB
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [NOME_REMOVIDO]: : 053986
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

INFORMAÇÕES ADICIONAIS:

5) A [NOME_REMOVIDO] DE REDE OU USB? : [NOME_REMOVIDO] rede
6) [NOME_REMOVIDO] IP DA IMPRESSORA: : 053986
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Pau dos Ferros;USER_ca7ca1e2;0;pau dos ferros;Pau dos Ferros;2409407
49531;Sistemas: Sistema de Processos;01-10-2025 14:29;Fechado;02-10-2025 12:02;USER_5380ceac;SISTEMAS;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Promotorias > 11ª [NOME_REMOVIDO] justiça
2) CARGO: : [NOME_REMOVIDO]
 

DE [NOME_REMOVIDO]?

3) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

4) SELECIONE: : [NOME_REMOVIDO] instabilidade
 

INFORMAÇÕES OBRIGATÓRIAS:

5) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
6) DESCRIÇÃO DO PROBLEMA/DÚVIDA : 
Ao tentar fazer o [LOGIN_REMOVIDO] eMP, aparece a mensagem de ''Houve um erro ao fazer login''.

 

[8d66a224-b2d8e96f-68dd64d64fd104.[TELEFONE_REMOVIDO]]

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE SISTEMAS;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
49522;[LOGIN_REMOVIDO] rede institucional: [NOME_REMOVIDO] novo usuário;01-10-2025 14:12;Fechado;01-10-2025 14:43;USER_9ae63270;USUÁRIO DE REDE;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > CEAF - [NOME_REMOVIDO] estágios
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO] novo [LOGIN_REMOVIDO] DE [LOGIN_REMOVIDO]:

3) QUANTIDADE DE [LOGIN_REMOVIDO] [NOME_REMOVIDO]: : Um
 

INFORMAÇÕES OBRIGATÓRIAS DO 1º [LOGIN_REMOVIDO]) [NOME_REMOVIDO]: : [NOME_REMOVIDO]
5) CPF: : [TELEFONE_REMOVIDO]
6) MATRÍCULA: : 2054671
7) CARGO/FUNÇÃO: : Estagiário
8) JÁ TRABALHOU NA INSTITUIÇÃO? : Não
9) LOTAÇÃO (CASO JÁ TENHA LOTAÇÃO DEFINIDA): : 44ª PROMOTORIA DE JUSTIÇA - NATAL
 

INFORMAÇÕES ADICIONAIS DO 1º [LOGIN_REMOVIDO]) SE ESTAGIÁRIO, TERCEIRIZADO OU VOLUNTÁRIO, [NOME_REMOVIDO] CONTRATO: : 01-10-2025 
11) SE ESTAGIÁRIO, TERCEIRIZADO OU VOLUNTÁRIO, [NOME_REMOVIDO] CONTRATO: : 30-09-2027 
12) [NOME_REMOVIDO], SUGIRA [LOGIN_REMOVIDO] ACESSO, [NOME_REMOVIDO] 'NOME.SOBRENOME': : gabriela.moraes
13) SE TERCEIRIZADO, [NOME_REMOVIDO]: : 
 

[NOME_REMOVIDO]

14) [NOME_REMOVIDO] : [NOME_REMOVIDO] DE SENA";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
49504;Suporte à estação de trabalho: Problema - Software ou sistema;01-10-2025 13:34;Fechado;01-10-2025 13:43;USER_dcb248b1;SUPORTE À ESTAÇÃO;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > 81º [NOME_REMOVIDO] - Natal
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : 050816
5) SOFTWARE OU [NOME_REMOVIDO]: : 7-zip
6) DESCRIÇÃO DO PROBLEMA: : 
Prezados, venho, por meio do presente, solicitar a instalação do 7-Zip no meu computador de trabalho.

Atenciosamente,

[NOME_REMOVIDO]

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
